"id_cliente","producto_recomendado","ranking"
"308","01201525",3
"308","04060506",4
"308","08100903",5
"309","04201005",1
"309","01012905",2
"309","05030401",3
"309","05030415",4
"309","05100802",5
"310","05030615",1
"310","08100903",2
"310","08230709",3
"310","11080501",4
"310","01012530",5
"311","05041188",1
"311","06100101",2
"311","10240130",3
"311","05040189",4
"311","08051545",5
"312","01017105",1
"312","11040303",2
"312","01085105",3
"312","01012510",4
"312","11101315",5
"313","04020101",1
"313","11060501",2
"313","10220704",3
"313","10200315",4
"313","11160503",5
"314","01012910",1
"314","11080501",2
"314","11100131",3
"314","01028005",4
"314","01085420",5
"315","01017105",1
"315","06100105",2
"315","11080501",3
"315","08230903",4
"315","12531505",5
"316","01085420",1
"316","05030415",2
"316","10110107",3
"316","10240320",4
"316","11100128",5
"317","05030101",1
"317","05030103",2
"317","05040280",3
"317","05030102",4
"317","01027805",5
"318","01085020",1
"318","02691030",2
"318","05030498",3
"318","08230903",4
"318","11040303",5
"319","05100120",1
"319","05030415",2
"319","08110713",3
"319","10220705",4
"319","14351015",5
"320","11040303",1
"320","04032060",2
"320","04032065",3
"320","05041182",4
"320","05041188",5
"321","02751210",1
"321","08100903",2
"321","01013315",3
"321","08110798",4
"321","01026810",5
"322","01085120",1
"322","02691015",2
"322","04201005",3
"322","10200709",4
"322","14302501",5
"323","05041180",1
"323","11080101",2
"323","01027805",3
"323","02690515",4
"323","12670302",5
"324","05040189",1
"324","11100128",2
"324","05030410",3
"324","01013305",4
"324","05030415",5
"325","01017105",1
"325","03070206",2
"325","04201005",3
"325","13930765",4
"325","01012310",5
"326","05040284",1
"326","01012305",2
"326","10261510",3
"326","01026410",4
"326","04020301",5
"327","01012910",1
"327","01016710",2
"327","01085120",3
"327","01201525",4
"327","04201005",5
"328","10200709",1
"328","11080101",2
"328","01027835",3
"328","10080409",4
"328","10240133",5
"329","01085505",1
"329","01013305",2
"329","09020505",3
"329","12650103",4
"329","13490319",5
"330","06100105",1
"330","10261001",2
"330","13610505",3
"330","11040101",4
"330","04031701",5
"331","01012910",1
"331","10261510",2
"331","05040580",3
"331","06120119",4
"331","04020301",5
"332","01012305",1
"332","05030102",2
"332","04020230",3
"332","01028005",4
"332","10200709",5
"333","01012910",1
"333","01012530",2
"333","01013305",3
"333","01013315",4
"333","08010907",5
"334","05041180",1
"334","04080230",2
"334","04031801",3
"334","10260603",4
"334","05040186",5
"335","01201515",1
"335","09010101",2
"335","10261510",3
"335","08031918",4
"335","04020101",5
"336","01012910",1
"336","01016710",2
"336","02691015",3
"336","01012310",4
"336","01012530",5
"337","03070109",1
"337","04060309",2
"337","05040682",3
"337","05041195",4
"337","08051550",5
"338","01085120",1
"338","05040682",2
"338","05041180",3
"338","05041195",4
"338","08150107",5
"339","01012705",1
"339","01016710",2
"339","01017105",3
"339","01085120",4
"339","01085505",5
"340","02620115",1
"340","10261510",2
"340","01026810",3
"340","04200515",4
"340","05041188",5
"341","12670301",1
"341","01085115",2
"341","10200909",3
"341","04020303",4
"341","11160503",5
"342","01085120",1
"342","01012905",2
"342","01027805",3
"342","02650203",4
"342","03090105",5
"343","05030415",1
"343","06120119",2
"343","08010907",3
"343","03050710",4
"343","11081035",5
"344","01012515",1
"344","01012705",2
"344","01012910",3
"344","02691015",4
"344","02720520",5
"345","01085120",1
"345","05040184",2
"345","11040305",3
"345","01085605",4
"345","04060326",5
"346","08100917",1
"346","10261510",2
"346","09112525",3
"346","05030302",4
"346","10140301",5
"347","01013305",1
"347","05030415",2
"347","11040301",3
"347","11100128",4
"347","10260910",5
"348","01012910",1
"348","05041180",2
"348","01012310",3
"348","01012530",4
"348","01012905",5
"349","01012910",1
"349","02691015",2
"349","01013305",3
"349","04200505",4
"349","01028005",5
"350","01085120",1
"350","01085505",2
"350","02650602",3
"350","02691015",4
"350","02751210",5
"351","05030415",1
"351","10080409",2
"351","05030603",3
"351","11040303",4
"351","11080105",5
"352","05041180",1
"352","08230709",2
"352","05040184",3
"352","01201515",4
"352","05030415",5
"353","05030615",1
"353","05040682",2
"353","11080501",3
"353","05040184",4
"353","11100137",5
"354","07123035",1
"354","01201505",2
"354","04060326",3
"354","05041182",4
"354","05040281",5
"355","01085120",1
"355","02691015",2
"355","04201005",3
"355","05030615",4
"355","05041180",5
"356","04060309",1
"356","01012310",2
"356","05030401",3
"356","01016505",4
"356","10080409",5
"357","01016710",1
"357","01028305",2
"357","03070109",3
"357","03090320",4
"357","04201005",5
"358","12470903",1
"358","10080409",2
"358","13490105",3
"358","01085605",4
"358","11040301",5
"359","05040281",1
"359","10261505",2
"359","01013305",3
"359","11100137",4
"359","05030415",5
"360","01085120",1
"360","05100802",2
"360","05160301",3
"360","11080105",4
"360","04020101",5
"361","09010101",1
"361","05100802",2
"361","04200505",3
"361","04032060",4
"361","05030401",5
"362","12410320",1
"362","08230120",2
"362","11103315",3
"362","11100320",4
"362","02756620",5
"363","02620115",1
"363","01013315",2
"363","01085020",3
"363","08090135",4
"363","10200709",5
"364","01201525",1
"364","05041195",2
"364","10280103",3
"364","05040184",4
"364","08110798",5
"365","02691015",1
"365","04201005",2
"365","01013305",3
"365","04200505",4
"365","11100137",5
"366","02691030",1
"366","03070109",2
"366","05030498",3
"366","08100903",4
"366","07121510",5
"367","04201005",1
"367","05041180",2
"367","01012310",3
"367","01012905",4
"367","04200505",5
"368","05030415",1
"368","11040301",2
"368","11100128",3
"368","12670115",4
"368","12650103",5
"369","13930765",1
"369","09071105",2
"369","11040303",3
"369","12410320",4
"369","05100804",5
"370","01017105",1
"370","05041180",2
"370","05041187",3
"370","08230709",4
"370","11131510",5
"371","01012715",1
"371","06100107",2
"371","05040284",3
"371","04032065",4
"371","11040303",5
"372","05100802",1
"372","05040582",2
"372","05200101",3
"372","08314035",4
"372","04020101",5
"373","05040184",1
"373","12670302",2
"373","01013510",3
"373","01013305",4
"373","05040188",5
"374","05200401",1
"374","04032060",2
"374","01085120",3
"374","05030403",4
"374","05040280",5
"375","02720520",1
"375","04201005",2
"375","05041180",3
"375","10200709",4
"375","14302501",5
"376","01016710",1
"376","01017105",2
"376","01085120",3
"376","02691015",4
"376","02720520",5
"377","04060506",1
"377","05100604",2
"377","08230903",3
"377","03050814",4
"377","09350509",5
"378","01012905",1
"378","05040180",2
"378","11040305",3
"378","11040301",4
"378","10260620",5
"379","11100137",1
"379","01016505",2
"379","01027805",3
"379","11103305",4
"379","05040183",5
"380","12670115",1
"380","12650103",2
"380","01085120",3
"380","01085505",4
"380","02691015",5
"381","05041187",1
"381","01085420",2
"381","04200515",3
"381","05041188",4
"381","11040103",5
"382","01013315",1
"382","05040280",2
"382","05030410",3
"382","08100907",4
"382","01085515",5
"383","10260910",1
"383","06100107",2
"383","05040284",3
"383","11040303",4
"383","11100315",5
"384","06100101",1
"384","05040580",2
"384","10240130",3
"384","01016505",4
"384","02691505",5
"385","02651401",1
"385","10028406",2
"385","05030415",3
"385","10240130",4
"385","08100907",5
"386","02691005",1
"386","11100128",2
"386","01201510",3
"386","12410507",4
"386","14351015",5
"387","01012705",1
"387","01012910",2
"387","01085020",3
"387","01085120",4
"387","05030498",5
"388","03030101",1
"388","08390530",2
"388","11180303",3
"388","01012910",4
"388","01085005",5
"389","01012910",1
"389","02691015",2
"389","05030415",3
"389","11040301",4
"389","11100128",5
"390","08051550",1
"390","07121510",2
"390","08010901",3
"390","02650203",4
"390","09071105",5
"391","01017105",1
"391","01085120",2
"391","02691015",3
"391","04201005",4
"391","05041180",5
"392","10261510",1
"392","05041188",2
"392","05030103",3
"392","04032104",4
"392","01016710",5
"393","01017105",1
"393","04060506",2
"393","05040682",3
"393","05041180",4
"393","01012310",5
"394","05030498",1
"394","05041195",2
"394","10200709",3
"394","01012310",4
"394","01012530",5
"395","02650602",1
"395","05041187",2
"395","01201515",3
"395","08120920",4
"395","04060326",5
"396","05041180",1
"396","06100105",2
"396","08230709",3
"396","11060301",4
"396","01016505",5
"397","05030103",1
"397","01201515",2
"397","08120920",3
"397","08314035",4
"397","10240133",5
"398","03070206",1
"398","04033005",2
"398","08230709",3
"398","12570322",4
"398","14302501",5
"399","04060506",1
"399","05041195",2
"399","08230709",3
"399","05030401",4
"399","12670111",5
"400","10200709",1
"400","10260910",2
"400","08032503",3
"400","05041183",4
"400","05040284",5
"401","10200709",1
"401","01026810",2
"401","04020301",3
"401","11040103",4
"401","06100101",5
"402","01012515",1
"402","01012910",2
"402","01016710",3
"402","01017105",4
"402","01085120",5
"403","01012910",1
"403","05030498",2
"403","01013305",3
"403","01027835",4
"403","11140567",5
"404","01016710",1
"404","02751210",2
"404","05030498",3
"404","05030615",4
"404","05041195",5
"405","05041187",1
"405","10241205",2
"405","05200302",3
"405","02620102",4
"405","05040280",5
"406","05200101",1
"406","02691015",2
"406","04200515",3
"406","01201005",4
"406","11100137",5
"407","01085120",1
"407","05041180",2
"407","11040303",3
"407","04032060",4
"407","04032065",5
"408","09010101",1
"408","06120406",2
"408","10220103",3
"408","08100909",4
"408","05041182",5
"409","01085020",1
"409","01085120",2
"409","04201005",3
"409","01012310",4
"409","01012530",5
"410","10261510",1
"410","01085420",2
"410","04060326",3
"410","04080214",4
"410","05040185",5
"411","05041180",1
"411","05030415",2
"411","10240320",3
"411","05041182",4
"411","10261510",5
"412","05030415",1
"412","13820130",2
"412","11040301",3
"412","11100128",4
"412","05100105",5
"413","05041181",1
"413","10028735",2
"413","05041183",3
"413","08452020",4
"413","11160503",5
"414","01012910",1
"414","08230113",2
"414","01026005",3
"414","01026410",4
"414","05040280",5
"415","01012910",1
"415","10200709",2
"415","01013305",3
"415","04200505",4
"415","05030401",5
"416","01017105",1
"416","05041180",2
"416","10200709",3
"416","13580505",4
"416","01026810",5
"417","01201515",1
"417","12670302",2
"417","08315005",3
"417","10200713",4
"417","01013110",5
"418","04201010",1
"418","02620115",2
"418","10080409",3
"418","10200502",4
"418","05200401",5
"419","01012905",1
"419","05041180",2
"419","01027805",3
"419","05030403",4
"419","01012910",5
"420","11100128",1
"420","02651405",2
"420","05030301",3
"420","04060302",4
"420","05030603",5
"421","11100131",1
"421","12670302",2
"421","05100802",3
"421","02651405",4
"421","08132103",5
"422","01201005",1
"422","10261510",2
"422","05040580",3
"422","10152705",4
"422","10153310",5
"423","05040281",1
"423","02620102",2
"423","01027805",3
"423","01012715",4
"423","07141310",5
"424","12670302",1
"424","02691030",2
"424","04060506",3
"424","01012905",4
"424","01016705",5
"425","11080105",1
"425","01085120",2
"425","05041180",3
"425","05040184",4
"425","12650103",5
"426","04201005",1
"426","05040682",2
"426","01012310",3
"426","01012905",4
"426","01026410",5
"427","05100604",1
"427","12591503",2
"427","01012310",3
"427","01013305",4
"427","01016705",5
"428","05040682",1
"428","05030401",2
"428","11080101",3
"428","05200302",4
"428","13930762",5
"429","01012705",1
"429","01012910",2
"429","01016710",3
"429","01017105",4
"429","01028305",5
"430","02691030",1
"430","05040682",2
"430","14302501",3
"430","11040303",4
"430","04032060",5
"431","01085115",1
"431","04060504",2
"431","04020303",3
"431","10420505",4
"431","10080703",5
"432","05041187",1
"432","01012905",2
"432","05030415",3
"432","01027825",4
"432","05041182",5
"433","10200709",1
"433","10080409",2
"433","01085605",3
"433","11040301",4
"433","01201510",5
"434","01028305",1
"434","01085505",2
"434","02691015",3
"434","04201005",4
"434","05041180",5
"435","04201005",1
"435","11100131",2
"435","05030415",3
"435","12670301",4
"435","01027825",5
"436","01085505",1
"436","04201005",2
"436","08100903",3
"436","01012310",4
"436","01012530",5
"437","11080105",1
"437","05041185",2
"437","04020101",3
"437","12670115",4
"437","05041180",5
"438","05030415",1
"438","05040185",2
"438","05040480",3
"438","05030401",4
"438","02720520",5
"439","02751230",1
"439","05040480",2
"439","04012501",3
"439","01028205",4
"439","10200715",5
"440","01012905",1
"440","11100137",2
"440","01026405",3
"440","05040280",4
"440","11100315",5
"441","01012305",1
"441","04032065",2
"441","05040280",3
"441","10260605",4
"441","02691030",5
"442","02690515",1
"442","05040280",2
"442","05030601",3
"442","04032065",4
"442","05030615",5
"443","01085120",1
"443","11040303",2
"443","12670115",3
"443","08314035",4
"443","11080105",5
"444","01012910",1
"444","02691015",2
"444","05030498",3
"444","11100131",4
"444","01012310",5
"445","01017105",1
"445","05041187",2
"445","06100105",3
"445","08051550",4
"445","08100903",5
"446","02650602",1
"446","14302501",2
"446","01013305",3
"446","04200505",4
"446","11100137",5
"447","14302501",1
"447","01012905",2
"447","02690515",3
"447","05041182",4
"447","11040301",5
"448","01027835",1
"448","10260605",2
"448","05040582",3
"448","05040682",4
"448","01085420",5
"449","09190109",1
"449","01201525",2
"449","08051550",3
"449","11060301",4
"449","11100137",5
"450","01013305",1
"450","10240130",2
"450","05040583",3
"450","01028005",4
"450","01012530",5
"451","11131510",1
"451","04032065",2
"451","11180505",3
"451","04020306",4
"451","11060105",5
"452","05040584",1
"452","08051505",2
"452","05030401",3
"452","05040185",4
"452","01012910",5
"453","01017105",1
"453","01028305",2
"453","04060309",3
"453","04201005",4
"453","01016505",5
"454","05140204",1
"454","04130503",2
"454","12610201",3
"454","08090138",4
"454","10080303",5
"455","07122505",1
"455","01013510",2
"455","10260605",3
"455","11040305",4
"455","05200102",5
"456","01201515",1
"456","11040303",2
"456","11040305",3
"456","05200102",4
"456","04032060",5
"457","04020123",1
"457","10028710",2
"457","01085010",3
"457","02691020",4
"457","04032602",5
"458","06120119",1
"458","01012905",2
"458","05030415",3
"458","05041182",4
"458","11040301",5
"459","04032065",1
"459","05030103",2
"459","02651405",3
"459","08230125",4
"459","04032060",5
"460","04033005",1
"460","12591503",2
"460","05030401",3
"460","08131901",4
"460","08133510",5
"461","05041180",1
"461","01012905",2
"461","05041182",3
"461","05040188",4
"461","05030403",5
"462","01012905",1
"462","04020301",2
"462","05040480",3
"462","04032060",4
"462","06120119",5
"463","02691020",1
"463","12591503",2
"463","01028030",3
"463","08100917",4
"463","11100128",5
"464","11080105",1
"464","05030410",2
"464","04020230",3
"464","05030601",4
"464","04020301",5
"465","05040184",1
"465","01028010",2
"465","05040183",3
"465","14351005",4
"465","01013105",5
"466","04020101",1
"466","05040184",2
"466","05040580",3
"466","14250510",4
"466","05040181",5
"467","05040682",1
"467","05041180",2
"467","05041187",3
"467","05120107",4
"467","08100917",5
"468","01013305",1
"468","08100917",2
"468","08052005",3
"468","05041181",4
"468","11100320",5
"469","05040682",1
"469","04200505",2
"469","11060301",3
"469","04032602",4
"469","08110715",5
"470","05041180",1
"470","10200709",2
"470","08010901",3
"470","09020505",4
"470","01027835",5
"471","05041187",1
"471","12650103",2
"471","01027825",3
"471","09010101",4
"471","05100802",5
"472","04200505",1
"472","04201005",2
"472","08230709",3
"472","10200709",4
"472","01026810",5
"473","01012910",1
"473","01012310",2
"473","01013315",3
"473","08010909",4
"473","01026410",5
"474","06120119",1
"474","02691015",2
"474","05041182",3
"474","05040281",4
"474","01026005",5
"475","08190109",1
"475","01012310",2
"475","11060301",3
"475","01016505",4
"475","01026410",5
"476","01012910",1
"476","02691015",2
"476","01027205",3
"476","01027805",4
"476","01028005",5
"477","05040281",1
"477","05100105",2
"477","01027830",3
"477","04201510",4
"477","05100803",5
"478","01016505",1
"478","01027205",2
"478","02620115",3
"478","02690515",4
"478","01027405",5
